RunId,iteration,Step,number_of_households,number_of_steps,flood_map_choice,network,subsidies_package,TotalAdaptedHouseholds,TotalActualDamage,TotalExpectedDamage,TotalAdaptationCosts,TotalCostsOfSubsidies,IncomeDistribution,AverageDamagePerPoorHousehold,AverageDamagePerMiddleClassHousehold,AverageDamagePerRichHousehold,AverageIncomeToDamagePoorHousehold,AverageIncomeToDamageMiddleClassHousehold,AverageIncomeToDamageRichHousehold
197,49,4,1000,80,harvey,watts_strogatz,1,267,0.0,69182779.88007185,363794,211616,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,5,1000,80,harvey,watts_strogatz,1,274,0.0,69009164.1942036,382913,221282,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,6,1000,80,harvey,watts_strogatz,1,279,0.0,68887296.99207416,429593,261962,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,7,1000,80,harvey,watts_strogatz,1,286,0.0,68759995.40033995,463893,286537,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,8,1000,80,harvey,watts_strogatz,1,288,0.0,68650242.04343292,481635,303125,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,9,1000,80,harvey,watts_strogatz,1,291,0.0,68489972.75865,583335,399740,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,10,1000,80,harvey,watts_strogatz,1,295,0.0,68230854.69565335,733035,541955,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,11,1000,80,harvey,watts_strogatz,1,297,0.0,68168213.19542159,763715,570255,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,12,1000,80,harvey,watts_strogatz,1,299,0.0,67998034.48777679,888815,689100,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,13,1000,80,harvey,watts_strogatz,1,304,0.0,67512719.68776204,1187915,973245,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,14,1000,80,harvey,watts_strogatz,1,310,0.0,67032675.97975127,1504715,1274205,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,15,1000,80,harvey,watts_strogatz,1,314,0.0,66794886.69929435,1656986,1418814,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,16,1000,80,harvey,watts_strogatz,1,323,0.0,65827671.35032384,2374506,2098874,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,17,1000,80,harvey,watts_strogatz,1,331,0.0,65068677.235841274,2833206,2534639,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,18,1000,80,harvey,watts_strogatz,1,341,0.0,64350267.832507424,3314706,2992064,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,19,1000,80,harvey,watts_strogatz,1,350,0.0,63647200.14141298,3823806,3475709,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,20,1000,80,harvey,watts_strogatz,1,359,0.0,62807548.09354289,4395306,4018634,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,21,1000,80,harvey,watts_strogatz,1,368,0.0,61791659.03620841,5051366,4640694,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,22,1000,80,harvey,watts_strogatz,1,379,0.0,60712909.1001638,5732366,5287644,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,23,1000,80,harvey,watts_strogatz,1,390,0.0,59730196.539439425,6335066,5860209,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,24,1000,80,harvey,watts_strogatz,1,401,0.0,58719151.60704135,6950666,6445029,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,25,1000,80,harvey,watts_strogatz,1,408,0.0,57423284.24667155,7786166,7238754,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,26,1000,80,harvey,watts_strogatz,1,416,0.0,56526284.961302966,8408066,7829559,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,27,1000,80,harvey,watts_strogatz,1,422,0.0,55905628.634011775,8839766,8239674,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,28,1000,80,harvey,watts_strogatz,1,433,0.0,53838420.00234042,10102766,9439524,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,29,1000,80,harvey,watts_strogatz,1,440,0.0,52883647.82112341,10705466,10012089,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,30,1000,80,harvey,watts_strogatz,1,444,0.0,52464180.99990026,10973066,10266309,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,31,1000,80,harvey,watts_strogatz,1,451,0.0,51796109.83505103,11425766,10696374,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,32,1000,80,harvey,watts_strogatz,1,456,0.0,51383902.45328114,11708066,10964559,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,33,1000,80,harvey,watts_strogatz,1,460,0.0,51005677.45759464,11981666,11224479,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,34,1000,80,harvey,watts_strogatz,1,462,0.0,50769016.467268944,12115466,11351589,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,35,1000,80,harvey,watts_strogatz,1,465,0.0,50522306.3177815,12303866,11530569,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,36,1000,80,harvey,watts_strogatz,1,469,0.0,50116968.736313045,12573866,11787069,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,37,1000,80,harvey,watts_strogatz,1,472,0.0,49445151.886991926,12982766,12175524,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,38,1000,80,harvey,watts_strogatz,1,476,0.0,48970453.30564757,13262366,12441144,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,39,1000,80,harvey,watts_strogatz,1,478,0.0,48777456.46581647,13391066,12563409,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,40,1000,80,harvey,watts_strogatz,1,483,0.0,48358335.08774957,13685366,12842994,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,41,1000,80,harvey,watts_strogatz,1,484,0.0,48118142.265900955,13917566,13063584,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,42,1000,80,harvey,watts_strogatz,1,488,0.0,47400166.914037056,14350766,13475124,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,43,1000,80,harvey,watts_strogatz,1,489,0.0,47355979.55158613,14373566,13496784,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,44,1000,80,harvey,watts_strogatz,1,494,0.0,46936139.11837887,14626466,13737039,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,45,1000,80,harvey,watts_strogatz,1,500,0.0,46351969.208156124,14960474,14054231,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,46,1000,80,harvey,watts_strogatz,1,501,0.0,46296412.896215566,14998874,14090711,Base,0.0,0.0,0.0,0.0,0.0,0.0
197,49,47,1000,80,harvey,watts_strogatz,1,504,43379723.452061236,46025136.477102794,15191474,14273681,Base,34104.66920801228,38178.56112157072,101189.69259308264,6.994617977788702,1.3008791682954124,1.1715662993233358
198,49,0,1000,80,harvey,watts_strogatz,2,0,0.0,78811656.36627252,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,1,1000,80,harvey,watts_strogatz,2,146,0.0,76640264.63101326,158065,54200,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,2,1000,80,harvey,watts_strogatz,2,205,0.0,74092338.21096474,419586,119464,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,3,1000,80,harvey,watts_strogatz,2,236,0.0,71219442.54464956,711496,154974,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,4,1000,80,harvey,watts_strogatz,2,246,0.0,69841276.69466896,869761,158359,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,5,1000,80,harvey,watts_strogatz,2,253,0.0,69317841.96703054,969061,166639,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,6,1000,80,harvey,watts_strogatz,2,258,0.0,68680850.1424449,1041756,191804,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,7,1000,80,harvey,watts_strogatz,2,258,0.0,68680850.1424449,1041756,191804,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,8,1000,80,harvey,watts_strogatz,2,260,0.0,68615757.43738052,1080456,237929,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,9,1000,80,harvey,watts_strogatz,2,264,0.0,68367413.91256227,1214856,365609,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,10,1000,80,harvey,watts_strogatz,2,265,0.0,68284775.08522344,1255656,404369,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,11,1000,80,harvey,watts_strogatz,2,267,0.0,68140872.30039686,1358256,501839,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,12,1000,80,harvey,watts_strogatz,2,272,0.0,67829825.56057887,1545306,697964,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,13,1000,80,harvey,watts_strogatz,2,276,0.0,67552075.73612566,1728306,871814,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,14,1000,80,harvey,watts_strogatz,2,288,0.0,66653445.838039994,2284806,1400489,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,15,1000,80,harvey,watts_strogatz,2,296,0.0,66039698.277400516,2661006,1757879,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,16,1000,80,harvey,watts_strogatz,2,306,0.0,65311522.81219507,3101706,2206379,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,17,1000,80,harvey,watts_strogatz,2,319,0.0,64451899.29467983,3708756,2843039,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,18,1000,80,harvey,watts_strogatz,2,334,0.0,63401740.522489145,4477956,3573779,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,19,1000,80,harvey,watts_strogatz,2,340,0.0,63031538.99014337,4769856,3851084,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,20,1000,80,harvey,watts_strogatz,2,351,0.0,62191633.51503779,5284506,4380659,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,21,1000,80,harvey,watts_strogatz,2,361,0.0,61445662.74876516,5714106,4870094,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,22,1000,80,harvey,watts_strogatz,2,373,0.0,60646813.77829745,6170406,5417069,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,23,1000,80,harvey,watts_strogatz,2,384,0.0,59777347.42207378,6762006,6020624,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,24,1000,80,harvey,watts_strogatz,2,394,0.0,58963173.02466082,7256256,6553049,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,25,1000,80,harvey,watts_strogatz,2,401,0.0,58524167.95805329,7553706,6914309,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,26,1000,80,harvey,watts_strogatz,2,413,0.0,57351474.97958484,8275056,7630304,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,27,1000,80,harvey,watts_strogatz,2,424,0.0,56548720.75517129,8788956,8240774,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,28,1000,80,harvey,watts_strogatz,2,435,0.0,55691748.89614074,9322356,8844029,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,29,1000,80,harvey,watts_strogatz,2,447,0.0,54630468.3907487,9970506,9554249,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,30,1000,80,harvey,watts_strogatz,2,453,0.0,54067110.05182066,10296156,9881459,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,31,1000,80,harvey,watts_strogatz,2,467,0.0,52886966.33986477,11035356,10684904,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,32,1000,80,harvey,watts_strogatz,2,476,0.0,52216767.562943466,11467806,11166224,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,33,1000,80,harvey,watts_strogatz,2,487,0.0,51368313.37630591,11933256,11763134,Base,0.0,0.0,0.0,0.0,0.0,0.0
198,49,34,1000,80,harvey,watts_strogatz,2,494,48068639.36060609,50691350.87749293,12391056,12223784,Base,26696.307039204417,44041.85075414653,127291.90862475791,5.264787415000056,1.4809986728664715,1.4456465412727864
199,49,0,1000,80,harvey,watts_strogatz,3,0,0.0,75759269.10167304,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,1,1000,80,harvey,watts_strogatz,3,131,0.0,73150376.25017923,150565,33350,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,2,1000,80,harvey,watts_strogatz,3,239,0.0,67444412.2768028,645757,58328,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,3,1000,80,harvey,watts_strogatz,3,332,0.0,60777476.75614612,1209239,65576,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,4,1000,80,harvey,watts_strogatz,3,375,0.0,57745424.91129106,1476208,169857,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,5,1000,80,harvey,watts_strogatz,3,402,0.0,55060665.89351305,1727828,282087,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,6,1000,80,harvey,watts_strogatz,3,425,0.0,54070548.63999077,1866523,424542,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,7,1000,80,harvey,watts_strogatz,3,441,0.0,53104072.014194004,2029348,695952,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,8,1000,80,harvey,watts_strogatz,3,450,0.0,52470233.460631855,2135428,919542,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,9,1000,80,harvey,watts_strogatz,3,456,0.0,52088642.06957329,2223208,1075422,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,10,1000,80,harvey,watts_strogatz,3,465,0.0,51103279.46965434,2549818,1812687,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,11,1000,80,harvey,watts_strogatz,3,471,0.0,50858711.908132754,2612908,1963197,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,12,1000,80,harvey,watts_strogatz,3,482,0.0,49932770.13293703,2972218,2768697,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,13,1000,80,harvey,watts_strogatz,3,488,0.0,49600067.13061534,3084613,2863992,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,14,1000,80,harvey,watts_strogatz,3,492,0.0,49259371.93692159,3285528,3169617,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,15,1000,80,harvey,watts_strogatz,3,496,0.0,48990539.04167744,3388518,3317517,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,16,1000,80,harvey,watts_strogatz,3,502,0.0,48471910.33671868,3599538,3917817,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,17,1000,80,harvey,watts_strogatz,3,508,0.0,47902257.815165065,3800958,4170567,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,18,1000,80,harvey,watts_strogatz,3,512,0.0,47252003.490953304,4145658,4498032,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,19,1000,80,harvey,watts_strogatz,3,521,0.0,46533806.83466727,4505628,4947147,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,20,1000,80,harvey,watts_strogatz,3,523,0.0,46193913.28010237,4693428,5185227,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,21,1000,80,harvey,watts_strogatz,3,526,0.0,45564828.93168701,5017428,5493027,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,22,1000,80,harvey,watts_strogatz,3,532,0.0,44845523.56359461,5383188,5867877,Base,0.0,0.0,0.0,0.0,0.0,0.0
199,49,23,1000,80,harvey,watts_strogatz,3,535,42183863.26951634,44626494.76127054,5507838,6087207,Base,24717.14785064817,41988.259795689235,84492.21945902966,5.0025268817445285,1.422838289198324,0.9602011645101625
200,50,0,1000,80,harvey,watts_strogatz,0,0,0.0,77402604.88758692,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,1,1000,80,harvey,watts_strogatz,0,159,0.0,74046645.01165366,211570,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,2,1000,80,harvey,watts_strogatz,0,312,0.0,68722053.40268253,667955,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,3,1000,80,harvey,watts_strogatz,0,420,0.0,62657514.519961014,1302695,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,4,1000,80,harvey,watts_strogatz,0,473,0.0,59499246.93355975,1603355,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,5,1000,80,harvey,watts_strogatz,0,496,0.0,58261800.59015302,1752375,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,6,1000,80,harvey,watts_strogatz,0,516,0.0,57291274.32458292,1854820,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,7,1000,80,harvey,watts_strogatz,0,528,0.0,56812852.74465969,1903070,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,8,1000,80,harvey,watts_strogatz,0,537,0.0,56399627.651371874,1953380,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,9,1000,80,harvey,watts_strogatz,0,542,0.0,56265612.835517466,1972580,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,10,1000,80,harvey,watts_strogatz,0,548,0.0,56094500.06120676,1988775,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,11,1000,80,harvey,watts_strogatz,0,556,0.0,55770389.15176317,2025225,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,12,1000,80,harvey,watts_strogatz,0,564,0.0,55505059.7650099,2053520,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,13,1000,80,harvey,watts_strogatz,0,568,0.0,55286190.63975049,2074430,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,14,1000,80,harvey,watts_strogatz,0,570,0.0,55245178.80899901,2082800,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,15,1000,80,harvey,watts_strogatz,0,575,0.0,55054003.276611224,2098055,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,16,1000,80,harvey,watts_strogatz,0,578,0.0,54927604.60172291,2110565,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,17,1000,80,harvey,watts_strogatz,0,581,0.0,54900444.550579116,2121295,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,18,1000,80,harvey,watts_strogatz,0,584,0.0,54757370.25163216,2183410,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,19,1000,80,harvey,watts_strogatz,0,584,0.0,54757370.25163216,2183410,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,20,1000,80,harvey,watts_strogatz,0,585,0.0,54736848.635411255,2185120,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,21,1000,80,harvey,watts_strogatz,0,586,0.0,54714809.62526528,2193430,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,22,1000,80,harvey,watts_strogatz,0,586,0.0,54714809.62526528,2193430,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,23,1000,80,harvey,watts_strogatz,0,586,0.0,54714809.62526528,2193430,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,24,1000,80,harvey,watts_strogatz,0,587,0.0,54699761.868219756,2196340,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,25,1000,80,harvey,watts_strogatz,0,589,0.0,54630885.11171923,2260765,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,26,1000,80,harvey,watts_strogatz,0,590,0.0,54558446.040723376,2327455,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,27,1000,80,harvey,watts_strogatz,0,591,0.0,54538031.668017544,2331235,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,28,1000,80,harvey,watts_strogatz,0,591,0.0,54538031.668017544,2331235,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,29,1000,80,harvey,watts_strogatz,0,592,0.0,54459012.03805832,2404945,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,30,1000,80,harvey,watts_strogatz,0,593,0.0,54322814.98015287,2535985,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,31,1000,80,harvey,watts_strogatz,0,593,0.0,54322814.98015287,2535985,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,32,1000,80,harvey,watts_strogatz,0,593,0.0,54322814.98015287,2535985,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,33,1000,80,harvey,watts_strogatz,0,594,0.0,54198550.212015115,2654740,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,34,1000,80,harvey,watts_strogatz,0,595,0.0,54187574.15627014,2657710,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,35,1000,80,harvey,watts_strogatz,0,595,0.0,54187574.15627014,2657710,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,36,1000,80,harvey,watts_strogatz,0,595,0.0,54187574.15627014,2657710,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,37,1000,80,harvey,watts_strogatz,0,596,0.0,54071652.2054904,2772370,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,38,1000,80,harvey,watts_strogatz,0,596,0.0,54071652.2054904,2772370,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,39,1000,80,harvey,watts_strogatz,0,597,0.0,53990639.74888881,2847835,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,40,1000,80,harvey,watts_strogatz,0,597,0.0,53990639.74888881,2847835,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,41,1000,80,harvey,watts_strogatz,0,598,0.0,53881639.189334564,2949040,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,42,1000,80,harvey,watts_strogatz,0,598,0.0,53881639.189334564,2949040,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,43,1000,80,harvey,watts_strogatz,0,599,0.0,53783402.4520636,3043810,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,44,1000,80,harvey,watts_strogatz,0,599,0.0,53783402.4520636,3043810,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,45,1000,80,harvey,watts_strogatz,0,599,0.0,53783402.4520636,3043810,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,46,1000,80,harvey,watts_strogatz,0,599,0.0,53783402.4520636,3043810,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,47,1000,80,harvey,watts_strogatz,0,599,0.0,53783402.4520636,3043810,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,48,1000,80,harvey,watts_strogatz,0,599,0.0,53783402.4520636,3043810,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,49,1000,80,harvey,watts_strogatz,0,600,0.0,53751835.21769894,3046510,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
200,50,50,1000,80,harvey,watts_strogatz,0,601,50773718.1347946,53639379.22016341,3154735,0,Base,26080.825048679646,49683.34483627111,114683.70804189275,5.163848405213973,1.6925172132691375,1.3255940206495456
201,50,0,1000,80,harvey,watts_strogatz,1,0,0.0,76860252.44925219,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,1,1000,80,harvey,watts_strogatz,1,127,0.0,74200407.19370703,136688,81752,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,2,1000,80,harvey,watts_strogatz,1,199,0.0,72963746.10257451,314595,179735,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,3,1000,80,harvey,watts_strogatz,1,230,0.0,72376073.9833087,403676,225039,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,4,1000,80,harvey,watts_strogatz,1,237,0.0,72140458.05830546,428707,237653,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,5,1000,80,harvey,watts_strogatz,1,248,0.0,71933088.1918308,478491,275689,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,6,1000,80,harvey,watts_strogatz,1,253,0.0,71731796.443729,558171,346984,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,7,1000,80,harvey,watts_strogatz,1,259,0.0,71588764.20075125,629610,410830,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,8,1000,80,harvey,watts_strogatz,1,262,0.0,71531147.67614664,655290,433120,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,9,1000,80,harvey,watts_strogatz,1,267,0.0,71251493.14303783,844850,612545,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,10,1000,80,harvey,watts_strogatz,1,272,0.0,70927799.84618089,1064450,820220,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,11,1000,80,harvey,watts_strogatz,1,275,0.0,70748187.72391142,1158630,908620,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,12,1000,80,harvey,watts_strogatz,1,280,0.0,70354005.84546219,1478730,1212715,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,13,1000,80,harvey,watts_strogatz,1,284,0.0,70047870.01838385,1679130,1403095,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,14,1000,80,harvey,watts_strogatz,1,288,0.0,69767817.19234674,1869330,1583785,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,15,1000,80,harvey,watts_strogatz,1,296,0.0,68974513.53564693,2430630,2117020,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,16,1000,80,harvey,watts_strogatz,1,303,0.0,68357205.98997995,2893830,2557060,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,17,1000,80,harvey,watts_strogatz,1,310,0.0,67554649.85050377,3367230,3006790,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,18,1000,80,harvey,watts_strogatz,1,324,0.0,65995898.16040051,4344930,3935605,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,19,1000,80,harvey,watts_strogatz,1,339,0.0,64223365.35460988,5564430,5094130,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,20,1000,80,harvey,watts_strogatz,1,352,0.0,62677495.03669569,6477030,5961100,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,21,1000,80,harvey,watts_strogatz,1,360,0.0,61640724.38105716,7114530,6566725,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,22,1000,80,harvey,watts_strogatz,1,376,0.0,60415292.43973592,7884870,7298480,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,23,1000,80,harvey,watts_strogatz,1,385,0.0,59633157.671715334,8378370,7767305,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,24,1000,80,harvey,watts_strogatz,1,398,0.0,57613845.972349234,9641370,8967155,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,25,1000,80,harvey,watts_strogatz,1,406,0.0,56771221.75711996,10135470,9436550,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,26,1000,80,harvey,watts_strogatz,1,413,0.0,55863524.14054305,10740270,10011110,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,27,1000,80,harvey,watts_strogatz,1,426,0.0,54361944.250764705,11769270,10988660,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,28,1000,80,harvey,watts_strogatz,1,431,0.0,53595351.78857767,12230370,11426705,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,29,1000,80,harvey,watts_strogatz,1,438,0.0,52664013.28404849,12932970,12094175,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,30,1000,80,harvey,watts_strogatz,1,448,0.0,51462932.86620018,13746570,12867095,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,31,1000,80,harvey,watts_strogatz,1,457,0.0,50344205.83741121,14516970,13598975,Base,0.0,0.0,0.0,0.0,0.0,0.0
201,50,32,1000,80,harvey,watts_strogatz,1,464,0.0,49708208.80789761,14948970,14009375,Base,0.0,0.0,0.0,0.0,0.0,0.0
