RunId,iteration,Step,number_of_households,number_of_steps,flood_map_choice,network,TotalAdaptedHouseholds,TotalActualDamage,TotalExpectedDamage,TotalAdaptationCosts,TotalCostsOfSubsidies,AverageDamagePerPoorHousehold,AverageDamagePerMiddleClassHousehold,AverageDamagePerRichHousehold,AverageIncomeToDamagePoorHousehold,AverageIncomeToDamageMiddleClassHousehold,AverageIncomeToDamageRichHousehold
176,58,69,1000,80,500yr,watts_strogatz,417,15842765.523102833,17138739.878050312,3675635,0,12179.324640323637,13115.644761803478,43197.00389166158,2.499191455436282,0.45156799555718447,0.49198426770670245
181,60,10,1000,80,100yr,watts_strogatz,305,15647583.836360838,16738486.372132463,1172915,0,9376.05837418673,12972.227121608646,46747.52392375175,1.8376710822085358,0.4324513176415559,0.5322509226729715
179,59,38,1000,80,500yr,watts_strogatz,406,18667525.23357922,19995577.882913463,2025235,0,8506.512475822048,17721.806780723815,51215.002627609465,1.7300876816089574,0.5989908597147118,0.5872607936421207
177,59,73,1000,80,harvey,watts_strogatz,604,48324891.568100646,51690738.27395567,4912285,0,24131.046614637195,45518.96502079098,116097.6190279607,4.827202347410334,1.5783845315373908,1.3370884496569642
180,60,47,1000,80,harvey,watts_strogatz,573,46202744.04374929,48815289.81666335,4498820,0,25073.09461259251,41131.81018600853,122414.39483086324,5.162599150449221,1.3978711052743205,1.392809075549451
185,61,19,1000,80,500yr,watts_strogatz,436,17637742.037207786,18713149.29020703,1923820,0,10075.310523002288,17352.651672944237,47612.693587194066,2.009160463864253,0.5922730706633448,0.5422566081129766
182,60,66,1000,80,500yr,watts_strogatz,408,17873344.57443899,19076459.17297017,3703770,0,10116.609096338205,16088.161641719145,45888.28371821617,1.9544517268266617,0.566579805993124,0.5205832742897135
186,62,25,1000,80,harvey,watts_strogatz,549,44994840.965013996,47739883.348745115,2690690,0,22750.494540184176,47669.637475158626,81970.6011900552,4.417156306815158,1.6132336851424873,0.9331061421612592
183,61,66,1000,80,harvey,watts_strogatz,637,44544541.99236258,47340349.68540327,5286640,0,24032.52227324931,40873.80806978247,109562.6810024474,4.840110892629047,1.374629721787983,1.2459712785799688
184,61,52,1000,80,100yr,watts_strogatz,334,13714026.297659835,14939066.57042186,2542030,0,8131.586539582827,13847.836564174231,24380.943310866103,1.6581864017141972,0.4849112274007481,0.2764320807744495
187,62,13,1000,80,100yr,watts_strogatz,306,17760544.714060705,19045987.25185969,1232680,0,8844.67883618953,17086.878780553485,42327.37618475575,1.7092082071881645,0.5955629468550823,0.4800307787929707
190,63,4,1000,80,100yr,watts_strogatz,219,20076206.693967763,21347123.69372296,795615,0,11477.347553265072,21279.982661213653,33385.64100821612,2.3263937981328344,0.7126280635574359,0.3764408623358545
191,63,13,1000,80,500yr,watts_strogatz,371,23686546.83247469,25243858.670881283,1281425,0,14208.606387848222,23505.530588732294,47719.19716746515,2.864654301414115,0.7918040411670338,0.5308873883975898
189,63,41,1000,80,harvey,watts_strogatz,579,50073595.9587828,53204324.22387806,4132470,0,22351.358878507166,49285.05512912539,109948.0686795954,4.567098044364826,1.6437826826371549,1.1978930948840283
188,62,64,1000,80,500yr,watts_strogatz,403,19896990.89881452,21269339.579033963,3718415,0,8879.356182736676,20445.64230641574,40477.74252281493,1.822325650024257,0.6890675492107072,0.4554521619915674
195,65,7,1000,80,harvey,watts_strogatz,514,44570768.47621092,47106258.877094336,2500385,0,27337.30814149722,42308.61343998575,101474.53472865521,5.509270872812006,1.4191977432211529,1.179698816064164
192,64,67,1000,80,harvey,watts_strogatz,603,50017550.56800295,53156494.856340505,4650575,0,25398.20297489923,49463.39667372436,101576.91062659868,5.299075534585681,1.660361516038651,1.180231656482205
193,64,55,1000,80,100yr,watts_strogatz,277,15684536.441429613,17013954.34171108,1540245,0,6744.829251939282,14738.716123885022,40955.66387976967,1.3279217570017958,0.4927015091607949,0.482048616086747
197,65,22,1000,80,500yr,watts_strogatz,339,19345186.497284364,20695168.858089346,1608845,0,9310.3016111375,19762.102556239694,43603.768499560276,1.8518310287388988,0.6981990271753235,0.5254387184688434
194,64,65,1000,80,500yr,watts_strogatz,401,18496515.10493672,19893215.37163329,2125690,0,8565.740085786969,19076.199554382183,44516.988281949176,1.6609114397873777,0.6498623277195967,0.5059430286094636
199,66,27,1000,80,100yr,watts_strogatz,341,14780610.308319218,15752388.996997066,1551075,0,7410.20574075356,14358.758998184212,33143.83219418762,1.4771253203604247,0.4863402778809248,0.3824862553969392
196,65,71,1000,80,100yr,watts_strogatz,312,11725106.4384863,12533019.893775936,2147145,0,5969.606814683034,11699.71784919351,25938.53315744784,1.21546573230665,0.4010411099306084,0.30051406170152645
198,66,73,1000,80,harvey,watts_strogatz,609,49339395.960717335,52172337.257096,4833140,0,23933.01672773991,47031.50369428297,120812.63213637445,4.709771165253585,1.5869732013272229,1.3807182029074903
200,66,47,1000,80,500yr,watts_strogatz,371,21508988.52084006,23258760.881279644,2231630,0,11249.588965261168,19306.105603779553,55623.30554487906,2.285878221005033,0.6680054910550522,0.6496234716327988
201,67,34,1000,80,harvey,watts_strogatz,624,41450805.45421337,43937841.65101648,3513885,0,20302.16057240518,43156.70311295031,82107.35520812006,3.9897742983659286,1.5267871427367916,0.9164844673380691
202,67,38,1000,80,100yr,watts_strogatz,326,14401288.324172668,15675184.076755468,1503505,0,7930.982793288281,15198.855014873461,27516.593136725092,1.62212260410851,0.5145897380163941,0.3120635107085458
204,68,45,1000,80,harvey,watts_strogatz,565,49836303.30142378,52453937.89527174,4091490,0,25272.015213850747,48330.82468367887,110781.18309956742,5.025069930282175,1.65948324787499,1.2766910166946053
203,67,56,1000,80,500yr,watts_strogatz,388,17691228.768641993,19116747.116226345,3012655,0,6650.96421124511,19606.809495373953,31762.595845540694,1.3503712468809863,0.6694990176147053,0.36728615726948277
205,68,62,1000,80,100yr,watts_strogatz,353,15697532.687557634,16664961.416290237,2094800,0,7688.202182529035,13849.59080324267,48486.840069712925,1.5695555667918315,0.4714317228207428,0.5488156751441297
206,68,56,1000,80,500yr,watts_strogatz,372,25795920.25509459,27469792.32043925,2291540,0,12003.89649835096,23309.47930572631,72539.51967939564,2.3391104590474354,0.7769880876447626,0.8400521934706477
209,69,24,1000,80,500yr,watts_strogatz,395,19301087.17638947,20481404.221545387,1772275,0,11094.14920731632,20794.652745999516,30304.2659673807,2.2735095505260756,0.7081110600653802,0.3262306445418768
207,69,52,1000,80,harvey,watts_strogatz,642,44908357.478518724,47864031.69628165,4199780,0,22894.002886763614,43548.562784094305,107684.9987874575,4.5857658863249435,1.455093710322762,1.205026818692585
210,70,27,1000,80,harvey,watts_strogatz,615,48857238.858750604,51920960.56721055,3128500,0,23035.934782087967,46927.83586940563,107260.53940225682,4.581560140026198,1.5989450206229552,1.215107983432117
211,70,24,1000,80,100yr,watts_strogatz,306,15885851.781471713,16887088.948710125,1371745,0,8364.750646476166,14994.705786112554,38286.233606205824,1.64075910534594,0.5161253218936758,0.4338784012656954
212,70,23,1000,80,500yr,watts_strogatz,363,19250878.16301482,20589531.174846537,2066220,0,9304.130486205744,20052.81721108666,38416.88749725725,1.9060566719841299,0.6984312740485941,0.4325043223069636
208,69,78,1000,80,100yr,watts_strogatz,318,16352063.19715129,17666045.470784426,2268845,0,8660.667087559357,16546.214437634062,29795.104428460887,1.6963196898745536,0.5689066478528715,0.3492360889592246
215,71,9,1000,80,500yr,watts_strogatz,354,18992073.79523566,20431753.066256795,1552630,0,11575.209601347526,19544.028910124995,39194.118776443574,2.191560134631738,0.664339080787408,0.4292944126006823
214,71,41,1000,80,100yr,watts_strogatz,313,17859154.928235848,18992410.469036274,1609900,0,7932.838074107538,18024.39933748598,38945.18815521176,1.5390001281034593,0.6100197635751149,0.44499347860502114
213,71,58,1000,80,harvey,watts_strogatz,619,43379689.29745267,46210995.520351805,4294270,0,22460.563599438727,42706.73407342658,112143.96545489614,4.490963561564639,1.4367817407245458,1.2647620654854848
216,72,52,1000,80,harvey,watts_strogatz,659,44915547.53682896,47719535.69423824,3915620,0,25632.787147382678,43782.18570084905,99209.05580117217,5.139364056169348,1.4921065544278052,1.14783125789622
217,72,50,1000,80,100yr,watts_strogatz,306,10822999.688361242,11795938.381307429,1456430,0,5080.37902949579,11081.419395867106,26459.08640677407,1.0503569288833445,0.3715481061921771,0.29663631465979806
221,73,20,1000,80,500yr,watts_strogatz,389,18194937.321537998,19079915.422776617,1911875,0,8831.151339770297,17058.54208676373,48364.84523894632,1.8023464061796497,0.5913596189545455,0.5820469055837176
218,72,63,1000,80,500yr,watts_strogatz,430,18923670.708325427,20146119.712071516,2514940,0,10411.901431163873,18120.2444227315,47477.08677299292,2.1039658811727766,0.6164396478616497,0.5383811499670574
219,73,68,1000,80,harvey,watts_strogatz,632,41919077.40280692,44420315.286707476,5445355,0,19283.81721709749,42347.67633508256,98671.12705098982,3.8710765730904737,1.410342498730487,1.1355636586025122
220,73,70,1000,80,100yr,watts_strogatz,322,12332089.023611553,13241575.190934816,2550345,0,7001.1704391558305,12021.93874543602,27695.030627779484,1.36998321044445,0.4197181902749936,0.3173394246572229
222,74,44,1000,80,harvey,watts_strogatz,561,51081015.16979483,53771435.30395181,3870530,0,23733.71226545744,49498.85650738803,116305.79127353897,4.571004304204681,1.636835489597444,1.3187158328561472
224,74,26,1000,80,500yr,watts_strogatz,339,20457351.99884701,21790929.55875107,1935230,0,8809.82341786952,21112.65493714416,46607.75521287663,1.769667563842703,0.7077264490049011,0.511959874553416
227,75,2,1000,80,500yr,watts_strogatz,166,32035777.564277235,33812341.086593896,544280,0,18859.091742845987,30924.65941902841,66816.05128245824,3.9075413259688694,1.0790072735878133,0.7539632333977772
225,75,13,1000,80,harvey,watts_strogatz,614,50325290.85666946,53066339.875113994,2264530,0,25106.090707942294,48533.795220657725,121087.90077891994,4.968989821442,1.6776211851832608,1.405638408899628
223,74,52,1000,80,100yr,watts_strogatz,365,13167897.528499024,14007051.073223395,3447445,0,9819.923873198952,12573.406054795036,28322.85437833583,1.9134394685622762,0.42725499744606943,0.3335718240708776
230,76,3,1000,80,500yr,watts_strogatz,228,29145067.44272151,30993040.625755917,863900,0,21111.366867047895,27663.66912460814,58710.21222259306,4.287958545800056,0.9420742337770444,0.6908031952141634
229,76,15,1000,80,100yr,watts_strogatz,316,14374362.228775004,15532740.710697375,1563615,0,8637.405884887015,14100.434489788035,31020.83483838501,1.762324004430983,0.48989675237740293,0.35747103962887594
231,77,12,1000,80,harvey,watts_strogatz,568,47647743.1807688,50404410.05594566,2584230,0,25859.67437135121,46197.09455108368,113277.46768547938,5.265804054769482,1.5829430323340972,1.2393022670385299
228,76,31,1000,80,harvey,watts_strogatz,595,44756490.53535548,47573257.14571905,2982335,0,24370.178873464956,47048.04204236982,92670.31820998146,4.912565922416307,1.6266322112816356,1.0231240330228006
233,77,2,1000,80,500yr,watts_strogatz,181,29906246.212746385,31914767.91861222,540115,0,17599.31414681703,29547.051610102117,71037.08930561683,3.449842161997951,1.0037131361793346,0.8068884404374932
226,75,45,1000,80,100yr,watts_strogatz,336,15662193.148853682,16940059.250046406,1310890,0,8235.09737147143,14549.512513593132,42791.83481805027,1.679290642469281,0.4950500348455766,0.4867616247933944
234,78,22,1000,80,harvey,watts_strogatz,576,51335986.03742123,54216301.52917098,2464075,0,22896.332457973378,45874.708484423456,136315.88220938572,4.473247266240779,1.5785974199507702,1.596005173125549
237,79,10,1000,80,harvey,watts_strogatz,508,53384850.28508001,56536357.65269471,2027230,0,27097.05598562599,52153.097127220746,126656.16465010165,5.309243409529249,1.7980944040406512,1.4144772320971644
232,77,53,1000,80,100yr,watts_strogatz,314,16010108.448047902,17218013.28527467,1659210,0,7640.703115643235,15546.759630211836,36350.46925969709,1.4859446665483989,0.521654678319793,0.431169199931427
235,78,50,1000,80,100yr,watts_strogatz,324,12969767.223205235,13890897.121309444,1892815,0,8315.263997832099,12791.397247344674,26608.12881083996,1.72208590436816,0.4397916960363171,0.3107955328266156
240,80,4,1000,80,harvey,watts_strogatz,408,55191660.69136555,58731127.71999728,1896785,0,35249.55694754296,51392.17586869558,123875.31273403346,7.092339226661682,1.725658790866059,1.3715249739705253
236,78,74,1000,80,500yr,watts_strogatz,422,20269001.054013647,21702982.249666836,2748150,0,8482.914764621826,20623.71773180829,43664.90945200021,1.6850033635991746,0.694137661686964,0.49370020109859364
241,80,33,1000,80,100yr,watts_strogatz,278,15760162.489299674,17019762.155923042,1545645,0,9140.041621445123,14460.420790071576,36969.122030082035,1.8364854795319399,0.4917398513839873,0.42616667908038486
238,79,65,1000,80,100yr,watts_strogatz,318,16868184.07521376,18094629.38110124,2124755,0,6712.065366986061,16724.160104054343,39308.649555473545,1.3511900835586332,0.5653058614638418,0.43468147962389525
239,79,69,1000,80,500yr,watts_strogatz,384,20612338.34187983,22180232.651172448,2472350,0,11735.408983497275,19651.18758674577,53931.14608552848,2.3318260017365784,0.6764287080468429,0.6388952782266183
243,81,46,1000,80,harvey,watts_strogatz,592,48480960.91662915,51076743.58217349,3972700,0,23933.41640832641,45316.301149133615,131875.79443505572,4.721464806264464,1.5648781341309572,1.5429641339496072
242,80,64,1000,80,500yr,watts_strogatz,413,17889634.34307432,19126990.345198724,2600060,0,9221.926267838737,19018.689207166877,33782.070994580485,1.8117848571206647,0.6462154919059484,0.382740037609783
245,81,33,1000,80,500yr,watts_strogatz,410,18297255.08068717,19198532.80174601,2272075,0,9437.408302045844,18958.64347067486,34897.46889471093,1.9192067956651526,0.630723759992829,0.39926545511640593
244,81,48,1000,80,100yr,watts_strogatz,310,15243664.409805175,16173189.002836406,1369830,0,7904.457470240763,14928.443384945407,35204.64250963507,1.5142177340928897,0.4940372117781038,0.3950247071321639
247,82,10,1000,80,100yr,watts_strogatz,291,14199387.069863258,15089139.716771666,1470905,0,8533.833963533507,12806.340246979467,38227.71373617219,1.7532170450641422,0.44728338471463014,0.42416202319096025
250,83,7,1000,80,100yr,watts_strogatz,277,16260947.440261519,17461861.75340119,1326060,0,8795.014730934141,14920.746401695138,43184.63707045774,1.7527108614807392,0.514537291644546,0.489337608316859
248,82,22,1000,80,500yr,watts_strogatz,449,20182523.858956568,21352827.922033552,1845470,0,9607.87459905505,21319.15973218074,43721.727390495565,1.872279002425714,0.7218041124485185,0.520220358911328
249,83,24,1000,80,harvey,watts_strogatz,478,53918031.29799685,57327084.120970845,1898810,0,25706.75730924238,52639.30223865323,127433.1717943952,5.47612525227062,1.7846646488715496,1.5054474653961227
253,84,2,1000,80,100yr,watts_strogatz,149,22622905.542366356,24038247.870783955,406605,0,13584.419085424894,21875.246912202507,49363.324669111294,2.826345440835532,0.7587613362230177,0.5423489429166238
251,83,30,1000,80,500yr,watts_strogatz,385,18182589.08403938,19574357.241463087,1784080,0,9185.888053401388,18059.622692679328,42538.47136118805,1.7531993612751957,0.6180662850995311,0.47372968018854594
254,84,19,1000,80,500yr,watts_strogatz,377,24144051.21221439,25759456.874709513,1454430,0,11649.446867250455,21797.934117826844,73481.30900464402,2.3265844304386474,0.7315920848622958,0.8237184352264285
246,82,63,1000,80,harvey,watts_strogatz,626,44494456.03958496,47383018.234353244,5768865,0,24325.207160984188,36056.18472254587,132695.31464361047,4.788643306796453,1.209002493791124,1.5427420518412818
252,84,71,1000,80,harvey,watts_strogatz,572,45593492.836734004,48248761.251896754,4455500,0,24775.66501462453,42614.81502280773,121506.92962147038,4.878312612930897,1.4647449756743456,1.4377664191029873
256,85,50,1000,80,100yr,watts_strogatz,281,17186373.54405639,18407327.90492396,1407900,0,7903.791861988416,15214.543588705292,49249.07127312811,1.5467511809165657,0.5109277677750602,0.560219478577111
255,85,58,1000,80,harvey,watts_strogatz,546,47283661.69094405,50543806.596751675,4338485,0,26197.938807036044,47932.05895432264,102537.15146282953,5.319419042679298,1.6475360219629713,1.1526283004833875
257,85,55,1000,80,500yr,watts_strogatz,422,19074874.972667515,20166536.828780074,2344515,0,9077.794047331288,18744.329794166417,45252.461053365616,1.8136382316098358,0.6306412470241597,0.5140038162161704
258,86,26,1000,80,harvey,watts_strogatz,583,46863687.86595045,49422554.20085498,2699445,0,23417.479804068993,44253.174304499174,114286.74969176947,4.707047499775881,1.524851542643041,1.288481049909468
260,86,22,1000,80,500yr,watts_strogatz,394,23995235.99690574,25628579.41390963,1695740,0,9979.256423997189,21485.62903101216,65146.45318750004,2.0563034424641256,0.7274116514351612,0.7421798160136713
262,87,21,1000,80,100yr,watts_strogatz,340,16157036.463412523,17590567.05858874,1463590,0,7957.498594754931,16393.204257394904,33123.10762676107,1.607547180463844,0.5567471529278804,0.3707151005039961
259,86,55,1000,80,100yr,watts_strogatz,324,13706674.66763353,14893990.964499274,1591805,0,7218.888877687277,11321.75368978373,43921.2372641666,1.4839873814558593,0.3911626441440873,0.5044906247241239
263,87,33,1000,80,500yr,watts_strogatz,411,23866382.069366995,25453965.850548126,2464895,0,11049.595278534776,23566.336566432517,55550.26533943908,2.2219635086945617,0.8020762203874691,0.6309780245877081
261,87,53,1000,80,harvey,watts_strogatz,638,44597951.44371313,47537198.25520052,4832200,0,24843.576123831663,42858.107463716624,108956.73728398455,4.878684026835371,1.42119254857572,1.270706598448709
264,88,41,1000,80,harvey,watts_strogatz,598,49178402.54001179,51950726.0092576,3315105,0,23411.928106972922,47614.6742713553,117761.48026596163,4.691237625930282,1.6187556550400637,1.3400383369038502
265,88,32,1000,80,100yr,watts_strogatz,318,13865254.863626318,14971013.848565163,1688090,0,6648.272866904851,14580.364585853056,26385.098498557523,1.4033268547344353,0.4932911351251386,0.2939847186295064
269,89,26,1000,80,500yr,watts_strogatz,414,21483631.205308195,22672622.869784568,1891860,0,9194.202793274102,19782.08018913654,71550.17977410393,1.8623508761148948,0.6790713737316086,0.8322708897744059
267,89,59,1000,80,harvey,watts_strogatz,649,52785907.42034251,55907374.45356969,3348685,0,25733.22543048711,46097.432639854625,157899.34336615444,5.2608896724831915,1.5977593087271507,1.8351260995458492
266,88,71,1000,80,500yr,watts_strogatz,412,17469541.290688936,18672643.27394684,2233850,0,10063.347754915934,17179.4066258238,40711.68650952829,2.0118202754240615,0.5753641517103932,0.47854173510368164
268,89,46,1000,80,100yr,watts_strogatz,299,13584977.119990597,14505844.95470649,1640645,0,8313.301101496465,13782.598567954119,25984.497567106588,1.7114395779189677,0.45493703288385556,0.28546414257215624
272,90,17,1000,80,500yr,watts_strogatz,358,18072989.217919484,19415965.422410008,1565085,0,9801.333947567413,18542.22301315466,37123.15663352909,1.9388116622534761,0.614682133451544,0.4174148561988442
273,91,34,1000,80,harvey,watts_strogatz,612,47259664.453925446,50106244.09411277,3415210,0,21480.08924269498,45098.62857047637,122842.4273295816,4.3524346338305415,1.5508660321579606,1.4267684743853808
270,90,57,1000,80,harvey,watts_strogatz,567,48490659.64389028,51183328.79487722,3804600,0,25365.61648800258,46504.16205431891,129627.36716160366,5.172499952946501,1.5481820378965765,1.5482940108717267
271,90,69,1000,80,100yr,watts_strogatz,306,14160390.763431508,15193412.420968188,1698215,0,7032.031543916623,11547.597668856944,41417.119082967016,1.424822288438228,0.3891098637733038,0.4553420735059766
276,92,25,1000,80,harvey,watts_strogatz,534,48920526.38560821,51682544.354208164,2593395,0,21118.424024235763,51479.57992074811,111080.54443824023,4.317520017900283,1.8102522942163863,1.287760189297702
275,91,38,1000,80,500yr,watts_strogatz,363,22103282.071576547,23660639.372659322,1706175,0,12199.822121912925,21875.695042374024,47518.61296861127,2.4026162920222687,0.7511405693751202,0.5482922824021844
278,92,12,1000,80,500yr,watts_strogatz,381,20858407.21206449,22303549.850078832,1878275,0,9991.264640084697,20337.082440003927,47313.30503285589,1.9656800441003213,0.707634041697566,0.5461724915161923
277,92,22,1000,80,100yr,watts_strogatz,317,13026560.379991505,14175095.778955571,1448540,0,6283.98775575698,12780.520440207989,30670.678833842172,1.2266195382192921,0.42351004213657634,0.3559258491062184
281,93,5,1000,80,500yr,watts_strogatz,289,26882496.764015198,28666415.37214861,1304675,0,15555.287707277655,24828.753363557567,67066.09700382885,3.085382936100086,0.8308681176317744,0.7530573415049229
274,91,73,1000,80,100yr,watts_strogatz,309,14584658.270145232,15823567.424007842,2478950,0,3784.45660200815,14895.295244093732,34230.14058910356,0.7271167892656512,0.5000011090563183,0.39223912249001475
280,93,8,1000,80,100yr,watts_strogatz,281,14367686.780004796,15540129.120289387,1427975,0,9697.991414381142,12605.632441638765,39224.283040120004,1.9627334817892335,0.4137517649510052,0.45855040008432085
279,93,35,1000,80,harvey,watts_strogatz,630,55955575.47327069,58702848.521836184,2987995,0,26640.0103800375,51424.81890254498,139576.90098769113,5.334552206503682,1.789622286117029,1.5873988762330924
284,94,38,1000,80,500yr,watts_strogatz,412,17998039.98800613,19523839.065560278,2593950,0,9564.416804463717,16847.823196775313,43063.20430688475,1.867320734959726,0.5581905639993888,0.5022480767428084
282,94,59,1000,80,harvey,watts_strogatz,615,51988180.490103684,55079373.10265629,4164565,0,22555.855638286772,48448.80967439513,142151.54512734347,4.615616431402827,1.622314903370572,1.6515476156052056
285,95,45,1000,80,harvey,watts_strogatz,660,43784907.2957006,46219836.32058675,4133285,0,25872.390467919653,41091.802387366224,97150.22577090304,5.297893994229021,1.3938023740255556,1.098370850100918
283,94,71,1000,80,100yr,watts_strogatz,330,12694032.227725321,13840795.264613014,1817470,0,6601.343441142724,13287.763869729533,23053.824642989322,1.3420521426438619,0.4495165068445833,0.26377858284569883
287,95,18,1000,80,500yr,watts_strogatz,385,24567273.30050196,26297947.73959004,1523200,0,12206.426711956694,21790.780090374796,68117.20488768704,2.3631112777421945,0.7481470803599066,0.7836664272974577
286,95,38,1000,80,100yr,watts_strogatz,340,14844157.586500263,15936158.481943114,1462635,0,7259.197132199827,14994.791012913245,34677.117153168736,1.4135282510674847,0.5058411093520249,0.38611483472292174
290,96,23,1000,80,500yr,watts_strogatz,425,18411039.165770013,19503058.460333843,2269885,0,7086.404805522296,17307.97653822872,54156.26769374708,1.3881393921131753,0.5996785460238311,0.6234168267365784
291,97,32,1000,80,harvey,watts_strogatz,513,50934486.94321463,54138470.21443494,2395495,0,24724.562205497292,52214.37392432316,114859.18263455738,4.865512165509619,1.7933192785239414,1.2888494812016256
288,96,67,1000,80,harvey,watts_strogatz,622,46091333.97316842,48741781.43696622,5026325,0,21986.636286446443,44709.9255998088,107349.06299953758,4.362232290689893,1.503098898169669,1.206701642142536
289,96,62,1000,80,100yr,watts_strogatz,343,10964636.915627694,11615027.276138866,2340575,0,6089.707113229411,10609.653708846963,24435.683152422742,1.1967430228631206,0.37092833476384984,0.28709665136770596
293,97,24,1000,80,500yr,watts_strogatz,365,19940359.48878249,21152893.085290223,1783610,0,11300.231535263938,18981.50704553981,47847.581362617355,2.227288420738453,0.6432871647621311,0.5572730430693591
292,97,77,1000,80,100yr,watts_strogatz,341,13711194.306492686,14753263.759581026,2368825,0,7731.20436670169,13741.869747777992,27779.66629814389,1.485312761392428,0.4694404679802834,0.3178127652789928
294,98,50,1000,80,harvey,watts_strogatz,584,48639311.99966375,51692108.8882903,3433170,0,25599.339401958678,47664.494060777084,109636.4293653433,5.172075863565261,1.6047133909055251,1.2782481256052962
296,98,55,1000,80,500yr,watts_strogatz,357,21377779.116977558,22657477.644869555,2151075,0,9590.297553033388,22575.464957411434,43941.022307185776,1.9152105445814926,0.7686342467566112,0.5036471011415066
297,99,16,1000,80,harvey,watts_strogatz,586,42972537.83617296,46008273.54564221,2721615,0,22367.835929711902,42564.36841930717,106320.83964497769,4.527344439543843,1.4483818050671506,1.2045337314016993
295,98,69,1000,80,100yr,watts_strogatz,314,13725892.210739551,14650513.529923135,2119400,0,7946.539588204423,13327.761126887091,31548.537921138715,1.5361535651373592,0.4612113774964296,0.3602386873541108
298,99,42,1000,80,100yr,watts_strogatz,276,14126057.552129643,15171854.40227365,1537025,0,7588.228614855583,13499.52471995055,34157.26947711429,1.4504635869724012,0.45498248727783297,0.4009710721354427
299,99,51,1000,80,500yr,watts_strogatz,399,19714210.952530306,21427927.86475897,2261895,0,8896.20940950477,20479.07421465434,41710.86859440958,1.7965356608148049,0.6964718105131407,0.48014158959012015
